301,Heldur Jõgioja,160,0,4
299,Henri Kaselo,150,0,2
300,Tauno Kangro,51,0,2
419,Igor Gräzin,3001,1,180
420,Tarmo Leinatamm,2618,0,114
421,Urmas Kruuse,1765,0,67
422,Terje Trei,681,0,32
427,Viktor Svjatõšev,495,0,27
423,Raivo Vadi,374,0,14
424,Kalmer Lain,339,1,26
426,Reno Laidre,326,0,27
425,Igor Ellisson,142,0,10
467,Jaanus Koorep,69,0,4
479,Tulvet Noormägi,38,1,0
568,Ene Ergma,3979,25,256
573,Joel Luhamets,543,8,49
571,Ants Paju,471,2,28
569,Kalev Vapper,412,2,34
572,Toivo Peets,405,2,24
576,Madis Avi,175,0,13
574,Väino Vahtra,150,0,5
570,Tõnu Ojamaa,94,0,6
575,Aime Güsson,59,0,0
638,Julia Maspanova,25,1,0
639,Luiza Zolotarjova,7,0,0
688,Leonti Kromonov,188,0,0
689,Vladimir Svätski,93,0,0
687,Marijam Rannak,76,0,0
781,Villu Reiljan,2855,1,66
782,Jaan Õunapuu,1739,0,55
783,Margi Ein,1378,0,37
786,Mati Kepp,1041,0,21
785,Mai Treial,922,1,17
784,Aivar Aleksejev,391,0,12
788,Ingvar Tšižikov,356,0,11
789,Sulev Kuus,214,0,9
787,Maie Nisu,205,0,3
906,Jüri Morozov,1248,0,49
907,Meelis Paavel,660,2,35
912,Kairit Pohla,222,0,12
908,Jana Morozov,183,0,10
911,Raivo Kiuru,174,1,9
910,Uno Kiisholts,163,1,9
914,Andrei Uksov,123,1,10
913,Anne-Ly Võlli,112,1,5
909,Raimond Poll,94,1,2
1031,Dagmar Mattiisen,916,1,40
1033,Peeter Lepisk,314,1,27
1035,Olavi Hiiemäe,311,1,30
1032,Priit Truusalu,214,0,24
1034,Rasmus Lahtvee,184,0,13
1037,Elmer Joandi,93,0,10
1039,Ivo-Hannes Lehtsalu,81,0,6
1036,Ivo Kajak,72,1,1
1038,Vladimir Redpap,43,0,5
1073,Tõnu Hallik,174,0,5
1074,Kalev Kodu,35,0,0
180,Toivo Teekel,263,3,12
181,Aarand Roos,94,6,2
183,Marge Palm,56,0,2
185,Rein Kolk,53,0,6
186,Andres Ots,36,2,0
187,Ištvan Ban,23,0,1
182,Peeter Randmäe,16,0,1
184,Herk Haug,3,0,0
303,Aadu Must,2088,1,31
306,Nikolai Põdramägi,1094,3,15
309,Sergei Teplov,816,1,17
304,Diana Klas,788,2,19
305,Vladimir Šokman,652,0,9
307,Alar Pallon,516,1,7
308,Jevgenia Lindevaldt,429,0,5
312,Olev Raju,398,1,9
310,Harri Jallajas,212,0,2
311,Senta-Ellinor Michelson,178,0,2
428,Laine Jänes,9303,18,583
429,Hannes Astok,1465,3,149
430,Silver Meikar,902,2,76
431,Helmer Jõgi,824,0,71
437,Jüri Sasi,790,0,51
433,Krista Kruuv,583,1,38
435,Hele Everaus,570,0,35
434,Mati Tolmoff,424,0,21
436,Toivo Kabanen,333,4,13
432,Oleg Nesterenko,141,1,10
480,Malle Salupere,91,0,3
577,Tõnis Lukas,3979,51,272
578,Peeter Tulviste,2424,58,216
586,Margus Tsahkna,786,1,62
581,Peeter Laurson,560,3,33
579,Mihhail Lotman,559,6,52
583,Merle Jääger,422,6,24
580,Urmo Kööbi,310,0,20
585,Toivo Maimets,291,3,21
582,Jüri Kõre,177,1,14
584,Uno Ainsoo,99,0,6
640,Juri Desjatnikov,81,0,0
690,Gennadi Suhhov,196,0,6
691,Igor Goidin-Karlov,31,0,0
790,Karel Rüütli,558,2,20
793,Aivar Soop,204,0,6
794,Veera Sirg,194,0,3
791,Roman Mugur,171,0,4
796,Virginijus Brilis,127,0,10
792,Karin Jaanson,117,1,7
797,Maie Pastik,101,0,4
798,Ülo Siimets,66,0,1
